timestamp,variable,organization,value,ingestion_time
2024-02-27 12:00:00.000000 UTC,SPM-01,adasa,1.3615736961364746,2024-02-28 00:00:00.000000 UTC
2024-02-27 12:00:00.000000 UTC,CHL-01,adasa,5.5319304466247559,2024-02-28 00:00:00.000000 UTC
2024-02-27 12:00:00.000000 UTC,SPM-01,gsinima,0.43982627987861633,2024-02-28 00:00:00.000000 UTC
2024-02-27 12:00:00.000000 UTC,CHL-01,gsinima,0.29371413588523865,2024-02-28 00:00:00.000000 UTC
2024-02-26 12:00:00.000000 UTC,CHL-01,adasa,1.8100094795227051,2024-02-28 00:00:00.000000 UTC
2024-02-26 12:00:00.000000 UTC,CHL-01,gsinima,0.3404214084148407,2024-02-28 00:00:00.000000 UTC
2024-02-26 12:00:00.000000 UTC,SPM-01,adasa,1.6603912115097046,2024-02-27 00:00:00.000000 UTC
2024-02-26 12:00:00.000000 UTC,CHL-01,adasa,1.8100094795227051,2024-02-27 00:00:00.000000 UTC
2024-02-26 12:00:00.000000 UTC,SPM-01,gsinima,0.503684401512146,2024-02-27 00:00:00.000000 UTC
2024-02-26 12:00:00.000000 UTC,CHL-01,gsinima,0.3404214084148407,2024-02-27 00:00:00.000000 UTC
2024-02-25 12:00:00.000000 UTC,CHL-01,adasa,4.0135693550109863,2024-02-26 00:00:00.000000 UTC
2024-02-25 12:00:00.000000 UTC,SPM-01,adasa,,2024-02-26 00:00:00.000000 UTC
2024-02-25 12:00:00.000000 UTC,CHL-01,gsinima,4.5093903541564941,2024-02-26 00:00:00.000000 UTC
2024-02-25 12:00:00.000000 UTC,SPM-01,gsinima,,2024-02-26 00:00:00.000000 UTC
2024-02-24 12:00:00.000000 UTC,CHL-01,adasa,4.01114559173584,2024-02-25 00:00:00.000000 UTC
2024-02-24 12:00:00.000000 UTC,SPM-01,adasa,1.4085086584091187,2024-02-25 00:00:00.000000 UTC
2024-02-24 12:00:00.000000 UTC,CHL-01,gsinima,4.7471933364868164,2024-02-25 00:00:00.000000 UTC
2024-02-24 12:00:00.000000 UTC,SPM-01,gsinima,0.50674450397491455,2024-02-25 00:00:00.000000 UTC
2024-02-23 12:00:00.000000 UTC,CHL-01,adasa,3.5959224700927734,2024-02-24 00:00:00.000000 UTC
2024-02-23 12:00:00.000000 UTC,SPM-01,adasa,1.1692924499511719,2024-02-24 00:00:00.000000 UTC
2024-02-23 12:00:00.000000 UTC,CHL-01,gsinima,4.3133392333984375,2024-02-24 00:00:00.000000 UTC
2024-02-23 12:00:00.000000 UTC,SPM-01,gsinima,0.46736583113670349,2024-02-24 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,SPM-01,adasa,,2024-02-23 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,SPM-01,adasa,,2024-02-23 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,CHL-01,adasa,,2024-02-23 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,CHL-01,adasa,,2024-02-23 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,SPM-01,adasa,0.92259550094604492,2024-02-23 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,CHL-01,adasa,4.7949180603027344,2024-02-23 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,SPM-01,gsinima,,2024-02-23 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,SPM-01,gsinima,,2024-02-23 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,CHL-01,gsinima,,2024-02-23 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,CHL-01,gsinima,,2024-02-23 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,SPM-01,gsinima,0.30143138766288757,2024-02-23 00:00:00.000000 UTC
2024-02-22 12:00:00.000000 UTC,CHL-01,gsinima,4.454218864440918,2024-02-23 00:00:00.000000 UTC
2024-02-21 12:00:00.000000 UTC,CHL-01,adasa,,2024-02-22 00:00:00.000000 UTC
2024-02-21 12:00:00.000000 UTC,SPM-01,adasa,,2024-02-22 00:00:00.000000 UTC
2024-02-21 12:00:00.000000 UTC,CHL-01,adasa,1.6897367238998413,2024-02-22 00:00:00.000000 UTC
2024-02-21 12:00:00.000000 UTC,SPM-01,adasa,0.83373177051544189,2024-02-22 00:00:00.000000 UTC
2024-02-21 12:00:00.000000 UTC,CHL-01,gsinima,,2024-02-22 00:00:00.000000 UTC
2024-02-21 12:00:00.000000 UTC,SPM-01,gsinima,,2024-02-22 00:00:00.000000 UTC
2024-02-21 12:00:00.000000 UTC,CHL-01,gsinima,1.0358741283416748,2024-02-22 00:00:00.000000 UTC
2024-02-21 12:00:00.000000 UTC,SPM-01,gsinima,1.3462527990341187,2024-02-22 00:00:00.000000 UTC
2024-02-20 12:00:00.000000 UTC,CHL-01,adasa,2.7194514274597168,2024-02-22 00:00:00.000000 UTC
2024-02-20 12:00:00.000000 UTC,SPM-01,adasa,0.947771430015564,2024-02-22 00:00:00.000000 UTC
2024-02-20 12:00:00.000000 UTC,CHL-01,gsinima,0.77515637874603271,2024-02-22 00:00:00.000000 UTC
2024-02-20 12:00:00.000000 UTC,SPM-01,gsinima,0.31992426514625549,2024-02-22 00:00:00.000000 UTC
2024-02-20 12:00:00.000000 UTC,SPM-01,adasa,,2024-02-21 00:00:00.000000 UTC
2024-02-20 12:00:00.000000 UTC,CHL-01,adasa,,2024-02-21 00:00:00.000000 UTC
2024-02-20 12:00:00.000000 UTC,SPM-01,gsinima,,2024-02-21 00:00:00.000000 UTC
2024-02-20 12:00:00.000000 UTC,CHL-01,gsinima,,2024-02-21 00:00:00.000000 UTC
2024-02-19 12:00:00.000000 UTC,SPM-01,adasa,0.79213660955429077,2024-02-20 00:00:00.000000 UTC
